seed_id,hit
-60.725790482570034,240.6159992037119
-60.725790482580095,240.61599920284755
-60.72579048259871,240.61599920380957
-60.72579048259695,240.61599920301848
-60.72579048262236,240.615999203248
-60.72579048264055,240.61599920435157
-60.72579048263515,240.61599920482524
-60.72579048261028,240.61599920443462
-60.725790482597745,240.61599920446878
-60.72579048259655,240.61599920441506
-60.72579048258706,240.61599920489363
-60.72579048258865,240.61599920430763
-60.72579048256989,240.6159992043809
-60.725790482566026,240.61599920429785
-60.725790482575405,240.6159992041367
-60.72579048257694,240.6159992046592
-60.725790482568755,240.61599920316496
-60.725790482601894,240.6159992027255
-60.72579048261542,240.61599920331145
-60.72579048261926,240.61599920422464
-60.72579048262844,240.6159992042637
-60.72579048263046,240.6159992043809
-60.7257904825957,240.61599920337005
-60.725790482574865,240.61599920269617
-60.72579048261804,240.6159992027401
-60.725790482629094,240.61599920361908
-60.725790482623495,240.61599920323823
-60.72579048261437,240.6159992036777
-60.72579048262676,240.61599920295498
-60.72579048261565,240.61599920293548
-60.725790482622074,240.6159992031943
-60.72579048263461,240.6159992029257
-60.72579048264706,240.61599920381445
-60.72579048261966,240.6159992035947
-60.72579048263066,240.61599920394627
-60.725790482614485,240.61599920366308
-60.72579048260661,240.615999203204
-60.725790482599365,240.61599920469342
-60.72579048258291,240.61599920383395
-60.725790482604054,240.61599920420997
-60.725790482597546,240.61599920387306
-60.725790482596835,240.6159992039219
-60.725790482610535,240.6159992030722
-60.725790482618464,240.61599920337494
-60.72579048261417,240.6159992035117
-60.72579048262577,240.6159992036484
-60.72579048263421,240.61599920483502
-60.725790482637734,240.6159992046055
-60.72579048261906,240.6159992047813
-60.725790482592004,240.61599920574332
-60.72579048259172,240.61599920547962
-60.72579048258444,240.61599920581165
-60.72579048255153,240.6159992049815
-60.72579048255136,240.6159992051231
-60.725790482547325,240.61599920482524
-60.72579048253894,240.61599920441995
-60.7257904825386,240.61599920401466
-60.72579048255838,240.6159992046592
-60.72579048255926,240.61599920508894
-60.725790482560654,240.615999205128
-60.725790482562246,240.61599920460066
-60.72579048257833,240.61599920390233
-60.72579048256188,240.61599920388767
-60.72579048255764,240.61599920259852
-60.72579048258382,240.61599920163167
-60.725790482596295,240.6159992029452
-60.72579048261872,240.61599920314057
-60.72579048261542,240.61599920348726
-60.725790482640434,240.615999203414
-60.725790482636256,240.6159992035117
-60.72579048265209,240.61599920410742
-60.72579048265925,240.6159992037998
-60.72579048265797,240.61599920259852
-60.72579048265615,240.6159992026083
-60.72579048264734,240.61599920299892
-60.72579048263475,240.61599920340427
-60.72579048261437,240.61599920295987
-60.72579048261423,240.6159992049278
-60.7257904825814,240.61599920394627
-60.72579048259206,240.61599920395116
-60.725790482586774,240.6159992041172
-60.725790482595755,240.6159992042002
-60.72579048258859,240.61599920441995
-60.72579048258444,240.61599920383395
-60.72579048258859,240.61599920415136
-60.72579048258859,240.6159992032089
-60.725790482589844,240.61599920334078
-60.72579048260786,240.61599920453716
-60.7257904826005,240.6159992045176
-60.72579048257967,240.61599920275478
-60.72579048258223,240.6159992022811
-60.725790482585694,240.61599920316985
-60.72579048258197,240.6159992032529
-60.7257904825851,240.6159992043858
-60.72579048260715,240.61599920381445
-60.725790482588934,240.61599920450783
-60.72579048257512,240.61599920395116
-60.72579048258919,240.61599920360936
-60.72579048256742,240.61599920389745
-60.725790482558295,240.6159992035898
-60.72579048256401,240.61599920381445
-60.72579048257478,240.61599920424413
-60.72579048256091,240.61599920436134
-60.725790482574325,240.61599920477153
-60.72579048257634,240.61599920551868
-60.725790482560114,240.61599920482524
-60.72579048255636,240.6159992044395
-60.72579048256361,240.61599920555773
-60.725790482576,240.61599920546985
-60.725790482549854,240.6159992053819
-60.725790482572705,240.6159992051085
-60.72579048259044,240.61599920626577
-60.72579048255892,240.61599920553817
-60.72579048256026,240.61599920537708
-60.7257904825598,240.6159992051817
-60.72579048253789,240.61599920531847
-60.72579048253198,240.61599920508405
-60.725790482533796,240.61599920503033
-60.72579048253863,240.61599920375096
-60.72579048255082,240.61599920378512
-60.72579048255511,240.61599920211506
-60.72579048258322,240.6159992034482
-60.72579048258663,240.6159992031259
-60.72579048260016,240.615999203917
