seed_id,x0,vx0,vy0
251,-0.7657894736842106,0.08526315789473685,0.4291833484943975
252,-0.7657894736842106,0.10421052631578948,0.4249803747516259
253,-0.7657894736842106,0.1231578947368421,0.41988127569949485
254,-0.7657894736842106,0.14210526315789473,0.4138529290724807
255,-0.7657894736842106,0.16105263157894736,0.4068540310486577
256,-0.7657894736842106,0.18,0.39883348996673573
257,-0.7526315789473684,-0.18,0.42983046366743005
258,-0.7526315789473684,-0.16105263157894736,0.43728283451109046
259,-0.7526315789473684,-0.14210526315789473,0.4438021199581897
260,-0.7526315789473684,-0.1231578947368421,0.44942892704024606
261,-0.7526315789473684,-0.10421052631578948,0.45419642634166996
262,-0.7526315789473684,-0.08526315789473685,0.4581314455507012
263,-0.7526315789473684,-0.06631578947368422,0.4612552910948989
264,-0.7526315789473684,-0.04736842105263158,0.4635843614527333
265,-0.7526315789473684,-0.028421052631578948,0.4651305959231997
266,-0.7526315789473684,-0.009473684210526316,0.46590178879677757
267,-0.7526315789473684,0.009473684210526316,0.46590178879677757
268,-0.7526315789473684,0.028421052631578948,0.4651305959231997
269,-0.7526315789473684,0.04736842105263158,0.4635843614527333
270,-0.7526315789473684,0.06631578947368422,0.4612552910948989
271,-0.7526315789473684,0.08526315789473685,0.4581314455507012
272,-0.7526315789473684,0.10421052631578948,0.45419642634166996
273,-0.7526315789473684,0.1231578947368421,0.44942892704024606
274,-0.7526315789473684,0.14210526315789473,0.4438021199581897
275,-0.7526315789473684,0.16105263157894736,0.43728283451109046
276,-0.7526315789473684,0.18,0.42983046366743005
277,-0.7394736842105263,-0.18,0.46088156859457324
278,-0.7394736842105263,-0.16105263157894736,0.4678395773464342
279,-0.7394736842105263,-0.14210526315789473,0.47393872436531265
280,-0.7394736842105263,-0.1231578947368421,0.4792118041473762
281,-0.7394736842105263,-0.10421052631578948,0.48368583447851815
282,-0.7394736842105263,-0.08526315789473685,0.48738282096931923
283,-0.7394736842105263,-0.06631578947368422,0.4903203405292058
284,-0.7394736842105263,-0.04736842105263158,0.49251198255187145
285,-0.7394736842105263,-0.028421052631578948,0.49396767509373257
286,-0.7394736842105263,-0.009473684210526316,0.4946939150400716
287,-0.7394736842105263,0.009473684210526316,0.4946939150400716
288,-0.7394736842105263,0.028421052631578948,0.49396767509373257
289,-0.7394736842105263,0.04736842105263158,0.49251198255187145
290,-0.7394736842105263,0.06631578947368422,0.4903203405292058
291,-0.7394736842105263,0.08526315789473685,0.48738282096931923
292,-0.7394736842105263,0.10421052631578948,0.48368583447851815
293,-0.7394736842105263,0.1231578947368421,0.4792118041473762
294,-0.7394736842105263,0.14210526315789473,0.47393872436531265
295,-0.7394736842105263,0.16105263157894736,0.4678395773464342
296,-0.7394736842105263,0.18,0.46088156859457324
297,-0.7263157894736842,-0.18,0.4920663262572667
298,-0.7263157894736842,-0.16105263157894736,0.4985893293060118
299,-0.7263157894736842,-0.14210526315789473,0.5043167294658668
300,-0.7263157894736842,-0.1231578947368421,0.5092753699132835
301,-0.7263157894736842,-0.10421052631578948,0.5134875223813223
302,-0.7263157894736842,-0.08526315789473685,0.5169714337776702
303,-0.7263157894736842,-0.06631578947368422,0.5197417488549527
304,-0.7263157894736842,-0.04736842105263158,0.5218098332949499
305,-0.7263157894736842,-0.028421052631578948,0.5231840146675315
306,-0.7263157894736842,-0.009473684210526316,0.523869753606564
307,-0.7263157894736842,0.009473684210526316,0.523869753606564
308,-0.7263157894736842,0.028421052631578948,0.5231840146675315
309,-0.7263157894736842,0.04736842105263158,0.5218098332949499
310,-0.7263157894736842,0.06631578947368422,0.5197417488549527
311,-0.7263157894736842,0.08526315789473685,0.5169714337776702
312,-0.7263157894736842,0.10421052631578948,0.5134875223813223
313,-0.7263157894736842,0.1231578947368421,0.5092753699132835
314,-0.7263157894736842,0.14210526315789473,0.5043167294658668
315,-0.7263157894736842,0.16105263157894736,0.4985893293060118
316,-0.7263157894736842,0.18,0.4920663262572667
317,-0.7131578947368421,-0.18,0.5234514624432587
318,-0.7131578947368421,-0.16105263157894736,0.529588031771378
319,-0.7131578947368421,-0.14210526315789473,0.5349836705141678
320,-0.7131578947368421,-0.1231578947368421,0.5396606030626797
321,-0.7131578947368421,-0.10421052631578948,0.5436373789015729
322,-0.7131578947368421,-0.08526315789473685,0.5469292709663686
323,-0.7131578947368421,-0.06631578947368422,0.5495485871153416
324,-0.7131578947368421,-0.04736842105263158,0.5515049104232589
325,-0.7131578947368421,-0.028421052631578948,0.5528052797335598
326,-0.7131578947368421,-0.009473684210526316,0.5534543186582479
327,-0.7131578947368421,0.009473684210526316,0.5534543186582479
